﻿Daily Discharge (m3/s) (PARAM = 1),,,,
 ID,PARAM,Date,Value,SYM
08NK028,1,1986-05-27,7.34,
08NK028,1,1986-05-28,8.87,
08NK028,1,1986-05-29,8.04,
08NK028,1,1986-05-30,7.46,
08NK028,1,1986-05-31,7.02,
08NK028,1,1986-06-01,6.68,
08NK028,1,1986-06-02,6.14,
08NK028,1,1986-06-03,5.21,
08NK028,1,1986-06-04,4.38,
08NK028,1,1986-06-05,4.11,
08NK028,1,1986-06-06,3.98,
08NK028,1,1986-06-07,3.38,
08NK028,1,1986-06-08,3.03,
08NK028,1,1986-06-09,2.68,
08NK028,1,1986-06-10,2.43,
08NK028,1,1986-06-11,2.42,
08NK028,1,1986-06-12,2.17,
08NK028,1,1986-06-13,1.82,
08NK028,1,1986-06-14,1.82,
08NK028,1,1986-06-15,1.84,
08NK028,1,1986-06-16,1.52,
08NK028,1,1986-06-17,1.38,
08NK028,1,1986-06-18,1.41,
08NK028,1,1986-06-19,1.27,
08NK028,1,1986-06-20,1.11,
08NK028,1,1986-06-21,0.993,
08NK028,1,1986-06-22,0.939,
08NK028,1,1986-06-23,0.914,
08NK028,1,1986-06-24,0.919,
08NK028,1,1986-06-25,0.911,
08NK028,1,1986-06-26,0.857,
08NK028,1,1986-06-27,0.812,
08NK028,1,1986-06-28,0.786,
08NK028,1,1986-06-29,0.841,
08NK028,1,1986-06-30,0.764,
08NK028,1,1986-07-01,0.685,
08NK028,1,1986-07-02,0.662,
08NK028,1,1986-07-03,0.663,
08NK028,1,1986-07-04,0.632,
08NK028,1,1986-07-05,0.624,
08NK028,1,1986-07-06,0.539,
08NK028,1,1986-07-07,0.49,
08NK028,1,1986-07-08,0.462,
08NK028,1,1986-07-09,0.433,
08NK028,1,1986-07-10,0.43,
08NK028,1,1986-07-11,0.414,
08NK028,1,1986-07-12,0.428,
08NK028,1,1986-07-13,0.422,
08NK028,1,1986-07-14,0.377,
08NK028,1,1986-07-15,0.355,
08NK028,1,1986-07-16,0.379,
08NK028,1,1986-07-17,0.51,
08NK028,1,1986-07-18,0.44,
08NK028,1,1986-07-19,0.368,
08NK028,1,1986-07-20,0.336,
08NK028,1,1986-07-21,0.316,
08NK028,1,1986-07-22,0.311,
08NK028,1,1986-07-23,0.327,
08NK028,1,1986-07-24,0.326,
08NK028,1,1986-07-25,0.384,
08NK028,1,1986-07-26,0.359,
08NK028,1,1986-07-27,0.358,
08NK028,1,1986-07-28,0.302,
08NK028,1,1986-07-29,0.274,
08NK028,1,1986-07-30,0.268,
08NK028,1,1986-07-31,0.247,
08NK028,1,1986-08-01,0.237,
08NK028,1,1986-08-02,0.228,
08NK028,1,1986-08-03,0.221,
08NK028,1,1986-08-04,0.208,
08NK028,1,1986-08-05,0.215,
08NK028,1,1986-08-06,0.207,
08NK028,1,1986-08-07,0.193,
08NK028,1,1986-08-08,0.18,
08NK028,1,1986-08-09,0.172,
08NK028,1,1986-08-10,0.176,
08NK028,1,1986-08-11,0.175,
08NK028,1,1986-08-12,0.165,
08NK028,1,1986-08-13,0.159,
08NK028,1,1986-08-14,0.15,
08NK028,1,1986-08-15,0.146,
08NK028,1,1986-08-16,0.142,
08NK028,1,1986-08-17,0.141,
08NK028,1,1986-08-18,0.132,
08NK028,1,1986-08-19,0.127,
08NK028,1,1986-08-20,0.128,
08NK028,1,1986-08-21,0.128,
08NK028,1,1986-08-22,0.12,
08NK028,1,1986-08-23,0.113,
08NK028,1,1986-08-24,0.124,
08NK028,1,1986-08-25,0.128,
08NK028,1,1986-08-26,0.122,
08NK028,1,1986-08-27,0.111,
08NK028,1,1986-08-28,0.104,
08NK028,1,1986-08-29,0.103,
08NK028,1,1986-08-30,0.151,
08NK028,1,1986-08-31,0.142,
08NK028,1,1986-09-01,0.133,
08NK028,1,1986-09-02,0.129,
08NK028,1,1986-09-03,0.116,
08NK028,1,1986-09-04,0.114,
08NK028,1,1986-09-05,0.115,
08NK028,1,1986-09-06,0.107,
08NK028,1,1986-09-07,0.102,
08NK028,1,1986-09-08,0.119,
08NK028,1,1986-09-09,0.143,
08NK028,1,1986-09-10,0.137,
08NK028,1,1986-09-11,0.181,
08NK028,1,1986-09-12,0.135,
08NK028,1,1986-09-13,0.126,
08NK028,1,1986-09-14,0.12,
08NK028,1,1986-09-15,0.115,
08NK028,1,1986-09-16,0.12,
08NK028,1,1986-09-17,0.121,
08NK028,1,1986-09-18,0.12,
08NK028,1,1986-09-19,0.114,
08NK028,1,1986-09-20,0.12,
08NK028,1,1986-09-21,0.116,
08NK028,1,1986-09-22,0.112,
08NK028,1,1986-09-23,0.108,
08NK028,1,1986-09-24,0.124,
08NK028,1,1986-09-25,0.186,
08NK028,1,1986-09-26,0.244,
08NK028,1,1986-09-27,0.206,
08NK028,1,1986-09-28,0.18,
08NK028,1,1986-09-29,0.17,
08NK028,1,1986-09-30,0.212,
08NK028,1,1986-10-01,0.242,
08NK028,1,1986-10-02,0.201,
08NK028,1,1986-10-03,0.178,
08NK028,1,1986-10-04,0.199,
08NK028,1,1986-10-05,0.212,
08NK028,1,1986-10-06,0.216,
08NK028,1,1986-10-07,0.229,
08NK028,1,1986-10-08,0.292,
08NK028,1,1986-10-09,0.258,
08NK028,1,1986-10-10,0.257,
08NK028,1,1986-10-11,0.234,
08NK028,1,1986-10-12,0.229,
08NK028,1,1986-10-13,0.218,
08NK028,1,1986-10-14,0.212,A
08NK028,1,1986-10-15,,
08NK028,1,1986-10-16,,
08NK028,1,1986-10-17,,
08NK028,1,1986-10-18,,
08NK028,1,1986-10-19,,
08NK028,1,1986-10-20,,
08NK028,1,1986-10-21,,
08NK028,1,1986-10-22,,
08NK028,1,1986-10-23,,
08NK028,1,1986-10-24,,
08NK028,1,1986-10-25,,
08NK028,1,1986-10-26,,
08NK028,1,1986-10-27,,
08NK028,1,1986-10-28,,
08NK028,1,1986-10-29,,
08NK028,1,1986-10-30,,
08NK028,1,1986-10-31,,
08NK028,1,1986-11-01,,
08NK028,1,1986-11-02,,
08NK028,1,1986-11-03,,
08NK028,1,1986-11-04,,
08NK028,1,1986-11-05,,
08NK028,1,1986-11-06,,
08NK028,1,1986-11-07,,
08NK028,1,1986-11-08,,
08NK028,1,1986-11-09,,
08NK028,1,1986-11-10,,
08NK028,1,1986-11-11,,
08NK028,1,1986-11-12,,
08NK028,1,1986-11-13,,
08NK028,1,1986-11-14,,
08NK028,1,1986-11-15,,
08NK028,1,1986-11-16,,
08NK028,1,1986-11-17,,
08NK028,1,1986-11-18,,
08NK028,1,1986-11-19,,
08NK028,1,1986-11-20,,
08NK028,1,1986-11-21,,
08NK028,1,1986-11-22,,
08NK028,1,1986-11-23,,
08NK028,1,1986-11-24,,
08NK028,1,1986-11-25,,
08NK028,1,1986-11-26,,
08NK028,1,1986-11-27,,
08NK028,1,1986-11-28,,
08NK028,1,1986-11-29,,
08NK028,1,1986-11-30,,
08NK028,1,1986-12-01,,
08NK028,1,1986-12-02,,
08NK028,1,1986-12-03,,
08NK028,1,1986-12-04,,
08NK028,1,1986-12-05,,
08NK028,1,1986-12-06,,
08NK028,1,1986-12-07,,
08NK028,1,1986-12-08,,
08NK028,1,1986-12-09,,
08NK028,1,1986-12-10,,
08NK028,1,1986-12-11,,
08NK028,1,1986-12-12,,
08NK028,1,1986-12-13,,
08NK028,1,1986-12-14,,
08NK028,1,1986-12-15,,
08NK028,1,1986-12-16,,
08NK028,1,1986-12-17,,
08NK028,1,1986-12-18,,
08NK028,1,1986-12-19,,
08NK028,1,1986-12-20,,
08NK028,1,1986-12-21,,
08NK028,1,1986-12-22,,
08NK028,1,1986-12-23,,
08NK028,1,1986-12-24,,
08NK028,1,1986-12-25,,
08NK028,1,1986-12-26,,
08NK028,1,1986-12-27,,
08NK028,1,1986-12-28,,
08NK028,1,1986-12-29,,
08NK028,1,1986-12-30,,
08NK028,1,1986-12-31,,
08NK028,1,1987-01-01,,
08NK028,1,1987-01-02,,
08NK028,1,1987-01-03,,
08NK028,1,1987-01-04,,
08NK028,1,1987-01-05,,
08NK028,1,1987-01-06,,
08NK028,1,1987-01-07,,
08NK028,1,1987-01-08,,
08NK028,1,1987-01-09,,
08NK028,1,1987-01-10,,
08NK028,1,1987-01-11,,
08NK028,1,1987-01-12,,
08NK028,1,1987-01-13,,
08NK028,1,1987-01-14,,
08NK028,1,1987-01-15,,
08NK028,1,1987-01-16,,
08NK028,1,1987-01-17,,
08NK028,1,1987-01-18,,
08NK028,1,1987-01-19,,
08NK028,1,1987-01-20,,
08NK028,1,1987-01-21,,
08NK028,1,1987-01-22,,
08NK028,1,1987-01-23,,
08NK028,1,1987-01-24,,
08NK028,1,1987-01-25,,
08NK028,1,1987-01-26,,
08NK028,1,1987-01-27,,
08NK028,1,1987-01-28,,
08NK028,1,1987-01-29,,
08NK028,1,1987-01-30,,
08NK028,1,1987-01-31,,
08NK028,1,1987-02-01,,
08NK028,1,1987-02-02,,
08NK028,1,1987-02-03,,
08NK028,1,1987-02-04,,
08NK028,1,1987-02-05,,
08NK028,1,1987-02-06,,
08NK028,1,1987-02-07,,
08NK028,1,1987-02-08,,
08NK028,1,1987-02-09,,
08NK028,1,1987-02-10,,
08NK028,1,1987-02-11,,
08NK028,1,1987-02-12,,
08NK028,1,1987-02-13,,
08NK028,1,1987-02-14,,
08NK028,1,1987-02-15,,
08NK028,1,1987-02-16,,
08NK028,1,1987-02-17,,
08NK028,1,1987-02-18,,
08NK028,1,1987-02-19,,
08NK028,1,1987-02-20,,
08NK028,1,1987-02-21,,
08NK028,1,1987-02-22,,
08NK028,1,1987-02-23,,
08NK028,1,1987-02-24,,
08NK028,1,1987-02-25,,
08NK028,1,1987-02-26,,
08NK028,1,1987-02-27,,
08NK028,1,1987-02-28,,
08NK028,1,1987-03-01,,
08NK028,1,1987-03-02,,
08NK028,1,1987-03-03,,
08NK028,1,1987-03-04,,
08NK028,1,1987-03-05,,
08NK028,1,1987-03-06,,
08NK028,1,1987-03-07,,
08NK028,1,1987-03-08,,
08NK028,1,1987-03-09,,
08NK028,1,1987-03-10,,
08NK028,1,1987-03-11,,
08NK028,1,1987-03-12,,
08NK028,1,1987-03-13,,
08NK028,1,1987-03-14,,
08NK028,1,1987-03-15,,
08NK028,1,1987-03-16,,
08NK028,1,1987-03-17,,
08NK028,1,1987-03-18,,
08NK028,1,1987-03-19,,
08NK028,1,1987-03-20,,
08NK028,1,1987-03-21,,
08NK028,1,1987-03-22,,
08NK028,1,1987-03-23,,
08NK028,1,1987-03-24,,
08NK028,1,1987-03-25,,
08NK028,1,1987-03-26,0.145,A
08NK028,1,1987-03-27,0.13,B
08NK028,1,1987-03-28,0.12,B
08NK028,1,1987-03-29,0.123,B
08NK028,1,1987-03-30,0.129,
08NK028,1,1987-03-31,0.129,
08NK028,1,1987-04-01,0.127,
08NK028,1,1987-04-02,0.124,
08NK028,1,1987-04-03,0.124,
08NK028,1,1987-04-04,0.127,
08NK028,1,1987-04-05,0.151,
08NK028,1,1987-04-06,0.457,
08NK028,1,1987-04-07,0.501,
08NK028,1,1987-04-08,0.476,
08NK028,1,1987-04-09,0.418,
08NK028,1,1987-04-10,0.394,
08NK028,1,1987-04-11,0.436,
08NK028,1,1987-04-12,0.394,
08NK028,1,1987-04-13,0.371,
08NK028,1,1987-04-14,0.379,
08NK028,1,1987-04-15,0.554,
08NK028,1,1987-04-16,0.881,
08NK028,1,1987-04-17,1.1,
08NK028,1,1987-04-18,0.897,
08NK028,1,1987-04-19,0.764,
08NK028,1,1987-04-20,0.722,
08NK028,1,1987-04-21,0.82,
08NK028,1,1987-04-22,0.993,
08NK028,1,1987-04-23,0.967,
08NK028,1,1987-04-24,1.23,
08NK028,1,1987-04-25,1.59,
08NK028,1,1987-04-26,1.71,
08NK028,1,1987-04-27,2.18,
08NK028,1,1987-04-28,3.01,
08NK028,1,1987-04-29,4.52,
08NK028,1,1987-04-30,4.87,
08NK028,1,1987-05-01,5.81,
08NK028,1,1987-05-02,4.23,
08NK028,1,1987-05-03,3.03,
08NK028,1,1987-05-04,2.87,
08NK028,1,1987-05-05,3.35,
08NK028,1,1987-05-06,3.94,
08NK028,1,1987-05-07,4.46,
08NK028,1,1987-05-08,4.99,
08NK028,1,1987-05-09,5.51,
08NK028,1,1987-05-10,5.25,
08NK028,1,1987-05-11,4.84,
08NK028,1,1987-05-12,5.8,
08NK028,1,1987-05-13,4.99,
08NK028,1,1987-05-14,4.12,
08NK028,1,1987-05-15,4.28,
08NK028,1,1987-05-16,3.75,
08NK028,1,1987-05-17,3.12,
08NK028,1,1987-05-18,2.98,
08NK028,1,1987-05-19,2.68,
08NK028,1,1987-05-20,2.18,
08NK028,1,1987-05-21,1.85,
08NK028,1,1987-05-22,1.63,
08NK028,1,1987-05-23,1.54,
08NK028,1,1987-05-24,1.55,
08NK028,1,1987-05-25,1.58,
08NK028,1,1987-05-26,1.58,
08NK028,1,1987-05-27,1.66,
08NK028,1,1987-05-28,1.69,
08NK028,1,1987-05-29,1.63,
08NK028,1,1987-05-30,1.8,
08NK028,1,1987-05-31,2,
08NK028,1,1987-06-01,1.74,
08NK028,1,1987-06-02,1.49,
08NK028,1,1987-06-03,1.37,
08NK028,1,1987-06-04,1.39,
08NK028,1,1987-06-05,1.59,
08NK028,1,1987-06-06,1.69,
08NK028,1,1987-06-07,1.66,
08NK028,1,1987-06-08,1.65,
08NK028,1,1987-06-09,1.5,
08NK028,1,1987-06-10,1.38,
08NK028,1,1987-06-11,1.29,
08NK028,1,1987-06-12,1.22,
08NK028,1,1987-06-13,1.24,
08NK028,1,1987-06-14,1.2,
08NK028,1,1987-06-15,1.21,
08NK028,1,1987-06-16,1.27,
08NK028,1,1987-06-17,1.03,
08NK028,1,1987-06-18,0.945,
08NK028,1,1987-06-19,1.07,
08NK028,1,1987-06-20,1.03,
08NK028,1,1987-06-21,0.93,
08NK028,1,1987-06-22,0.826,
08NK028,1,1987-06-23,0.725,
08NK028,1,1987-06-24,0.639,
08NK028,1,1987-06-25,0.596,
08NK028,1,1987-06-26,0.569,
08NK028,1,1987-06-27,0.556,
08NK028,1,1987-06-28,0.544,
08NK028,1,1987-06-29,0.503,
08NK028,1,1987-06-30,0.489,
08NK028,1,1987-07-01,0.463,
08NK028,1,1987-07-02,0.431,
08NK028,1,1987-07-03,0.403,
08NK028,1,1987-07-04,0.389,
08NK028,1,1987-07-05,0.587,
08NK028,1,1987-07-06,0.45,
08NK028,1,1987-07-07,0.389,
08NK028,1,1987-07-08,0.354,
08NK028,1,1987-07-09,0.355,
08NK028,1,1987-07-10,0.365,
08NK028,1,1987-07-11,0.33,
08NK028,1,1987-07-12,0.297,
08NK028,1,1987-07-13,0.268,
08NK028,1,1987-07-14,0.249,
08NK028,1,1987-07-15,0.242,
08NK028,1,1987-07-16,0.26,
08NK028,1,1987-07-17,0.298,
08NK028,1,1987-07-18,0.535,
08NK028,1,1987-07-19,0.698,
08NK028,1,1987-07-20,0.479,
08NK028,1,1987-07-21,0.385,
08NK028,1,1987-07-22,0.41,
08NK028,1,1987-07-23,0.394,
08NK028,1,1987-07-24,0.347,
08NK028,1,1987-07-25,0.316,
08NK028,1,1987-07-26,0.293,
08NK028,1,1987-07-27,0.275,
08NK028,1,1987-07-28,0.257,
08NK028,1,1987-07-29,0.24,
08NK028,1,1987-07-30,0.279,
08NK028,1,1987-07-31,0.29,
08NK028,1,1987-08-01,0.244,
08NK028,1,1987-08-02,0.226,
08NK028,1,1987-08-03,0.218,
08NK028,1,1987-08-04,0.2,
08NK028,1,1987-08-05,0.193,
08NK028,1,1987-08-06,0.197,
08NK028,1,1987-08-07,0.181,
08NK028,1,1987-08-08,0.175,
08NK028,1,1987-08-09,0.16,
08NK028,1,1987-08-10,0.204,
08NK028,1,1987-08-11,0.389,A
08NK028,1,1987-08-12,0.354,E
08NK028,1,1987-08-13,0.323,E
08NK028,1,1987-08-14,0.305,E
08NK028,1,1987-08-15,0.303,E
08NK028,1,1987-08-16,0.301,E
08NK028,1,1987-08-17,0.277,E
08NK028,1,1987-08-18,0.258,E
08NK028,1,1987-08-19,0.226,E
08NK028,1,1987-08-20,0.209,E
08NK028,1,1987-08-21,0.194,E
08NK028,1,1987-08-22,0.177,E
08NK028,1,1987-08-23,0.166,E
08NK028,1,1987-08-24,0.205,A
08NK028,1,1987-08-25,0.179,
08NK028,1,1987-08-26,0.162,
08NK028,1,1987-08-27,0.145,
08NK028,1,1987-08-28,0.127,
08NK028,1,1987-08-29,0.12,
08NK028,1,1987-08-30,0.133,
08NK028,1,1987-08-31,0.129,
08NK028,1,1987-09-01,0.124,
08NK028,1,1987-09-02,0.131,
08NK028,1,1987-09-03,0.134,
08NK028,1,1987-09-04,0.13,
08NK028,1,1987-09-05,0.125,
08NK028,1,1987-09-06,0.121,
08NK028,1,1987-09-07,0.124,
08NK028,1,1987-09-08,0.126,
08NK028,1,1987-09-09,0.117,
08NK028,1,1987-09-10,0.118,
08NK028,1,1987-09-11,0.114,
08NK028,1,1987-09-12,0.102,
08NK028,1,1987-09-13,0.097,
08NK028,1,1987-09-14,0.103,
08NK028,1,1987-09-15,0.103,
08NK028,1,1987-09-16,0.092,
08NK028,1,1987-09-17,0.095,
08NK028,1,1987-09-18,0.102,
08NK028,1,1987-09-19,0.097,
08NK028,1,1987-09-20,0.097,
08NK028,1,1987-09-21,0.103,
08NK028,1,1987-09-22,0.102,
08NK028,1,1987-09-23,0.103,
08NK028,1,1987-09-24,0.106,
08NK028,1,1987-09-25,0.099,
08NK028,1,1987-09-26,0.116,
08NK028,1,1987-09-27,0.131,
08NK028,1,1987-09-28,0.111,
08NK028,1,1987-09-29,0.103,
08NK028,1,1987-09-30,0.098,
08NK028,1,1987-10-01,0.102,
08NK028,1,1987-10-02,,
08NK028,1,1987-10-03,,
08NK028,1,1987-10-04,,
08NK028,1,1987-10-05,,
08NK028,1,1987-10-06,0.084,A
08NK028,1,1987-10-07,,
08NK028,1,1987-10-08,,
08NK028,1,1987-10-09,,
08NK028,1,1987-10-10,,
08NK028,1,1987-10-11,,
08NK028,1,1987-10-12,,
08NK028,1,1987-10-13,,
08NK028,1,1987-10-14,,
08NK028,1,1987-10-15,,
08NK028,1,1987-10-16,,
08NK028,1,1987-10-17,,
08NK028,1,1987-10-18,,
08NK028,1,1987-10-19,,
08NK028,1,1987-10-20,,
08NK028,1,1987-10-21,,
08NK028,1,1987-10-22,,
08NK028,1,1987-10-23,,
08NK028,1,1987-10-24,,
08NK028,1,1987-10-25,,
08NK028,1,1987-10-26,,
08NK028,1,1987-10-27,,
08NK028,1,1987-10-28,,
08NK028,1,1987-10-29,,
08NK028,1,1987-10-30,,
08NK028,1,1987-10-31,,
08NK028,1,1987-11-01,,
08NK028,1,1987-11-02,,
08NK028,1,1987-11-03,,
08NK028,1,1987-11-04,,
08NK028,1,1987-11-05,,
08NK028,1,1987-11-06,,
08NK028,1,1987-11-07,,
08NK028,1,1987-11-08,,
08NK028,1,1987-11-09,,
08NK028,1,1987-11-10,,
08NK028,1,1987-11-11,,
08NK028,1,1987-11-12,,
08NK028,1,1987-11-13,,
08NK028,1,1987-11-14,,
08NK028,1,1987-11-15,,
08NK028,1,1987-11-16,,
08NK028,1,1987-11-17,,
08NK028,1,1987-11-18,,
08NK028,1,1987-11-19,,
08NK028,1,1987-11-20,,
08NK028,1,1987-11-21,,
08NK028,1,1987-11-22,,
08NK028,1,1987-11-23,,
08NK028,1,1987-11-24,,
08NK028,1,1987-11-25,,
08NK028,1,1987-11-26,,
08NK028,1,1987-11-27,,
08NK028,1,1987-11-28,,
08NK028,1,1987-11-29,,
08NK028,1,1987-11-30,,
08NK028,1,1987-12-01,,
08NK028,1,1987-12-02,,
08NK028,1,1987-12-03,,
08NK028,1,1987-12-04,,
08NK028,1,1987-12-05,,
08NK028,1,1987-12-06,,
08NK028,1,1987-12-07,,
08NK028,1,1987-12-08,,
08NK028,1,1987-12-09,,
08NK028,1,1987-12-10,,
08NK028,1,1987-12-11,,
08NK028,1,1987-12-12,,
08NK028,1,1987-12-13,,
08NK028,1,1987-12-14,,
08NK028,1,1987-12-15,,
08NK028,1,1987-12-16,,
08NK028,1,1987-12-17,,
08NK028,1,1987-12-18,,
08NK028,1,1987-12-19,,
08NK028,1,1987-12-20,,
08NK028,1,1987-12-21,,
08NK028,1,1987-12-22,,
08NK028,1,1987-12-23,,
08NK028,1,1987-12-24,,
08NK028,1,1987-12-25,,
08NK028,1,1987-12-26,,
08NK028,1,1987-12-27,,
08NK028,1,1987-12-28,,
08NK028,1,1987-12-29,,
08NK028,1,1987-12-30,,
08NK028,1,1987-12-31,,
08NK028,1,1988-01-01,,
08NK028,1,1988-01-02,,
08NK028,1,1988-01-03,,
08NK028,1,1988-01-04,,
08NK028,1,1988-01-05,,
08NK028,1,1988-01-06,,
08NK028,1,1988-01-07,,
08NK028,1,1988-01-08,,
08NK028,1,1988-01-09,,
08NK028,1,1988-01-10,,
08NK028,1,1988-01-11,,
08NK028,1,1988-01-12,,
08NK028,1,1988-01-13,,
08NK028,1,1988-01-14,,
08NK028,1,1988-01-15,,
08NK028,1,1988-01-16,,
08NK028,1,1988-01-17,,
08NK028,1,1988-01-18,,
08NK028,1,1988-01-19,,
08NK028,1,1988-01-20,,
08NK028,1,1988-01-21,,
08NK028,1,1988-01-22,,
08NK028,1,1988-01-23,,
08NK028,1,1988-01-24,,
08NK028,1,1988-01-25,,
08NK028,1,1988-01-26,,
08NK028,1,1988-01-27,,
08NK028,1,1988-01-28,,
08NK028,1,1988-01-29,,
08NK028,1,1988-01-30,,
08NK028,1,1988-01-31,,
08NK028,1,1988-02-01,,
08NK028,1,1988-02-02,,
08NK028,1,1988-02-03,,
08NK028,1,1988-02-04,,
08NK028,1,1988-02-05,,
08NK028,1,1988-02-06,,
08NK028,1,1988-02-07,,
08NK028,1,1988-02-08,,
08NK028,1,1988-02-09,,
08NK028,1,1988-02-10,,
08NK028,1,1988-02-11,,
08NK028,1,1988-02-12,,
08NK028,1,1988-02-13,,
08NK028,1,1988-02-14,,
08NK028,1,1988-02-15,,
08NK028,1,1988-02-16,,
08NK028,1,1988-02-17,,
08NK028,1,1988-02-18,,
08NK028,1,1988-02-19,,
08NK028,1,1988-02-20,,
08NK028,1,1988-02-21,,
08NK028,1,1988-02-22,,
08NK028,1,1988-02-23,,
08NK028,1,1988-02-24,,
08NK028,1,1988-02-25,,
08NK028,1,1988-02-26,,
08NK028,1,1988-02-27,,
08NK028,1,1988-02-28,,
08NK028,1,1988-02-29,,
08NK028,1,1988-03-01,,
08NK028,1,1988-03-02,,
08NK028,1,1988-03-03,,
08NK028,1,1988-03-04,,
08NK028,1,1988-03-05,,
08NK028,1,1988-03-06,,
08NK028,1,1988-03-07,,
08NK028,1,1988-03-08,,
08NK028,1,1988-03-09,,
08NK028,1,1988-03-10,,
08NK028,1,1988-03-11,,
08NK028,1,1988-03-12,,
08NK028,1,1988-03-13,,
08NK028,1,1988-03-14,,
08NK028,1,1988-03-15,,
08NK028,1,1988-03-16,,
08NK028,1,1988-03-17,,
08NK028,1,1988-03-18,,
08NK028,1,1988-03-19,,
08NK028,1,1988-03-20,,
08NK028,1,1988-03-21,,
08NK028,1,1988-03-22,,
08NK028,1,1988-03-23,,
08NK028,1,1988-03-24,,
08NK028,1,1988-03-25,,
08NK028,1,1988-03-26,,
08NK028,1,1988-03-27,,
08NK028,1,1988-03-28,0.074,B
08NK028,1,1988-03-29,0.074,B
08NK028,1,1988-03-30,0.076,B
08NK028,1,1988-03-31,0.08,B
08NK028,1,1988-04-01,0.092,B
08NK028,1,1988-04-02,0.12,B
08NK028,1,1988-04-03,0.149,
08NK028,1,1988-04-04,0.14,
08NK028,1,1988-04-05,0.151,
08NK028,1,1988-04-06,0.198,
08NK028,1,1988-04-07,0.385,
08NK028,1,1988-04-08,0.45,
08NK028,1,1988-04-09,0.308,
08NK028,1,1988-04-10,0.223,
08NK028,1,1988-04-11,0.235,
08NK028,1,1988-04-12,0.325,
08NK028,1,1988-04-13,0.453,
08NK028,1,1988-04-14,0.606,
08NK028,1,1988-04-15,0.891,
08NK028,1,1988-04-16,1.2,
08NK028,1,1988-04-17,1.43,
08NK028,1,1988-04-18,1.48,
08NK028,1,1988-04-19,1.37,
08NK028,1,1988-04-20,1.3,
08NK028,1,1988-04-21,1.19,
08NK028,1,1988-04-22,0.978,
08NK028,1,1988-04-23,0.935,
08NK028,1,1988-04-24,0.958,
08NK028,1,1988-04-25,0.801,
08NK028,1,1988-04-26,0.724,
08NK028,1,1988-04-27,0.729,
08NK028,1,1988-04-28,0.885,
08NK028,1,1988-04-29,1.28,
08NK028,1,1988-04-30,1.23,
08NK028,1,1988-05-01,1.03,
08NK028,1,1988-05-02,0.9,
08NK028,1,1988-05-03,0.821,
08NK028,1,1988-05-04,0.833,
08NK028,1,1988-05-05,0.96,
08NK028,1,1988-05-06,1.17,
08NK028,1,1988-05-07,1.18,
08NK028,1,1988-05-08,1.5,
08NK028,1,1988-05-09,2.03,
08NK028,1,1988-05-10,2.83,
08NK028,1,1988-05-11,3.46,
08NK028,1,1988-05-12,4.32,
08NK028,1,1988-05-13,4.27,
08NK028,1,1988-05-14,3.29,
08NK028,1,1988-05-15,2.72,
08NK028,1,1988-05-16,2.99,
08NK028,1,1988-05-17,3.57,
08NK028,1,1988-05-18,2.84,
08NK028,1,1988-05-19,2.44,
08NK028,1,1988-05-20,2.44,
08NK028,1,1988-05-21,2.66,
08NK028,1,1988-05-22,3.2,
08NK028,1,1988-05-23,4.06,
08NK028,1,1988-05-24,3.65,
08NK028,1,1988-05-25,3.07,
08NK028,1,1988-05-26,3.22,
08NK028,1,1988-05-27,3.23,
08NK028,1,1988-05-28,3.29,
08NK028,1,1988-05-29,3.72,
08NK028,1,1988-05-30,3.46,
08NK028,1,1988-05-31,4.01,
08NK028,1,1988-06-01,3.24,
08NK028,1,1988-06-02,2.88,
08NK028,1,1988-06-03,2.72,
08NK028,1,1988-06-04,3.05,
08NK028,1,1988-06-05,3.79,
08NK028,1,1988-06-06,4.08,
08NK028,1,1988-06-07,4.34,
08NK028,1,1988-06-08,3.99,
08NK028,1,1988-06-09,3.17,
08NK028,1,1988-06-10,2.83,
08NK028,1,1988-06-11,2.55,
08NK028,1,1988-06-12,2.22,
08NK028,1,1988-06-13,1.91,
08NK028,1,1988-06-14,1.82,
08NK028,1,1988-06-15,1.79,
08NK028,1,1988-06-16,1.85,
08NK028,1,1988-06-17,1.88,
08NK028,1,1988-06-18,1.85,
08NK028,1,1988-06-19,1.68,
08NK028,1,1988-06-20,1.56,
08NK028,1,1988-06-21,1.43,
08NK028,1,1988-06-22,1.34,
08NK028,1,1988-06-23,1.24,
08NK028,1,1988-06-24,1.14,
08NK028,1,1988-06-25,1.05,
08NK028,1,1988-06-26,0.984,
08NK028,1,1988-06-27,0.899,
08NK028,1,1988-06-28,0.886,
08NK028,1,1988-06-29,0.821,
08NK028,1,1988-06-30,0.743,
08NK028,1,1988-07-01,0.649,
08NK028,1,1988-07-02,0.614,
08NK028,1,1988-07-03,0.596,
08NK028,1,1988-07-04,0.564,
08NK028,1,1988-07-05,0.663,
08NK028,1,1988-07-06,0.625,
08NK028,1,1988-07-07,0.533,
08NK028,1,1988-07-08,0.469,
08NK028,1,1988-07-09,0.431,
08NK028,1,1988-07-10,0.412,
08NK028,1,1988-07-11,0.413,
08NK028,1,1988-07-12,0.388,
08NK028,1,1988-07-13,0.424,
08NK028,1,1988-07-14,0.411,
08NK028,1,1988-07-15,0.375,
08NK028,1,1988-07-16,0.339,
08NK028,1,1988-07-17,0.31,
08NK028,1,1988-07-18,0.296,
08NK028,1,1988-07-19,0.279,
08NK028,1,1988-07-20,0.269,
